SubjectId,WP_coif1_aah_mean,WP_coif1_aah_std,WP_coif1_aav_mean,WP_coif1_aav_std,WP_coif1_aad_mean,WP_coif1_aad_std,WP_coif1_aha_mean,WP_coif1_aha_std,WP_coif1_ahh_mean,WP_coif1_ahh_std,WP_coif1_ahv_mean,WP_coif1_ahv_std,WP_coif1_ahd_mean,WP_coif1_ahd_std,WP_coif1_ava_mean,WP_coif1_ava_std,WP_coif1_avh_mean,WP_coif1_avh_std,WP_coif1_avv_mean,WP_coif1_avv_std,WP_coif1_avd_mean,WP_coif1_avd_std,WP_coif1_ada_mean,WP_coif1_ada_std,WP_coif1_adh_mean,WP_coif1_adh_std,WP_coif1_adv_mean,WP_coif1_adv_std,WP_coif1_add_mean,WP_coif1_add_std,WP_coif1_haa_mean,WP_coif1_haa_std,WP_coif1_hah_mean,WP_coif1_hah_std,WP_coif1_hav_mean,WP_coif1_hav_std,WP_coif1_had_mean,WP_coif1_had_std,WP_coif1_hha_mean,WP_coif1_hha_std,WP_coif1_hhh_mean,WP_coif1_hhh_std,WP_coif1_hhv_mean,WP_coif1_hhv_std,WP_coif1_hhd_mean,WP_coif1_hhd_std,WP_coif1_hva_mean,WP_coif1_hva_std,WP_coif1_hvh_mean,WP_coif1_hvh_std,WP_coif1_hvv_mean,WP_coif1_hvv_std,WP_coif1_hvd_mean,WP_coif1_hvd_std,WP_coif1_hda_mean,WP_coif1_hda_std,WP_coif1_hdh_mean,WP_coif1_hdh_std,WP_coif1_hdv_mean,WP_coif1_hdv_std,WP_coif1_hdd_mean,WP_coif1_hdd_std,WP_coif1_vaa_mean,WP_coif1_vaa_std,WP_coif1_vah_mean,WP_coif1_vah_std,WP_coif1_vav_mean,WP_coif1_vav_std,WP_coif1_vad_mean,WP_coif1_vad_std,WP_coif1_vha_mean,WP_coif1_vha_std,WP_coif1_vhh_mean,WP_coif1_vhh_std,WP_coif1_vhv_mean,WP_coif1_vhv_std,WP_coif1_vhd_mean,WP_coif1_vhd_std,WP_coif1_vva_mean,WP_coif1_vva_std,WP_coif1_vvh_mean,WP_coif1_vvh_std,WP_coif1_vvv_mean,WP_coif1_vvv_std,WP_coif1_vvd_mean,WP_coif1_vvd_std,WP_coif1_vda_mean,WP_coif1_vda_std,WP_coif1_vdh_mean,WP_coif1_vdh_std,WP_coif1_vdv_mean,WP_coif1_vdv_std,WP_coif1_vdd_mean,WP_coif1_vdd_std,WP_coif1_daa_mean,WP_coif1_daa_std,WP_coif1_dah_mean,WP_coif1_dah_std,WP_coif1_dav_mean,WP_coif1_dav_std,WP_coif1_dad_mean,WP_coif1_dad_std,WP_coif1_dha_mean,WP_coif1_dha_std,WP_coif1_dhh_mean,WP_coif1_dhh_std,WP_coif1_dhv_mean,WP_coif1_dhv_std,WP_coif1_dhd_mean,WP_coif1_dhd_std,WP_coif1_dva_mean,WP_coif1_dva_std,WP_coif1_dvh_mean,WP_coif1_dvh_std,WP_coif1_dvv_mean,WP_coif1_dvv_std,WP_coif1_dvd_mean,WP_coif1_dvd_std,WP_coif1_dda_mean,WP_coif1_dda_std,WP_coif1_ddh_mean,WP_coif1_ddh_std,WP_coif1_ddv_mean,WP_coif1_ddv_std,WP_coif1_ddd_mean,WP_coif1_ddd_std,task_1_label,task_2_label
case_00090,0.30042053408935765,0.4406517902749631,0.18447376586180292,0.30616106276683347,0.11586217342513315,0.2232883608957525,0.09226019793800744,0.12165712655163889,0.1291816161023837,0.19720657700727443,0.0479120151904229,0.08399726892565608,0.07406776510657083,0.13820469459577428,0.05933789682551878,0.10429055378699574,0.04485935424721057,0.07956343071783858,0.09348891844798102,0.1618028027455807,0.06948912798424405,0.12744224486006112,0.029741465256080565,0.048315673858855455,0.04269987321280353,0.07716344484173011,0.037816279895371195,0.06472732591228011,0.05912142411307526,0.10851991827266172,0.045070491229357024,0.06392113548165371,0.051747833283715294,0.07436917837675917,0.023655172718187314,0.0373552727977059,0.027851816371379654,0.04603821342470424,0.06421021254339528,0.10329561509854931,0.06500757981040245,0.09976487272072115,0.03555180876305512,0.06308439479363852,0.035005942210745516,0.06286984721268621,0.016368654604398875,0.025548949323846014,0.019102778851753568,0.029657258894824595,0.019029299442686803,0.03189235149612511,0.024111113006362494,0.03720336669044098,0.02600045028441405,0.04307856920061437,0.02362129083080102,0.04011306421036621,0.030587283088477094,0.055600627536520786,0.03199195890931047,0.05193010609924683,0.0215179800963771,0.031980480686295436,0.017025351745000642,0.02868647399028687,0.025679192366104903,0.03813457968480363,0.02386796377672586,0.042000700457599044,0.012687481982305923,0.02019668466574969,0.015571783560309305,0.026021342869965186,0.015606492485891634,0.027867328406499258,0.019126012755759047,0.03145316753537478,0.033810360854500884,0.06630594227221315,0.025779256517803703,0.04477660347317966,0.030150071213644533,0.05157563432698461,0.027711864434272218,0.05065706061054958,0.02241926604664967,0.03937728834532396,0.028045151222963045,0.050982595650264854,0.020161086807499874,0.03286435935004691,0.025608511014005925,0.046670937129081366,0.009898205492308784,0.016604957024918342,0.009840866667390594,0.01611457993340598,0.011022258182483265,0.019561553479862537,0.01281261232779419,0.02039367129114837,0.01211712656222497,0.019136583904623545,0.01178437014512569,0.018439417384010778,0.014840194109258131,0.02460846069593494,0.013901424653648763,0.022771970625037496,0.014452543698862778,0.023017205058074253,0.015834605627551186,0.02555262670916674,0.013299238400907751,0.021686079077947534,0.014623595473579614,0.023670057271423958,0.02050632349776396,0.036482159503401765,0.020259366690987348,0.03232071246154091,0.01855177505831396,0.03139938550827261,0.017134636038652742,0.02900209951169444,1,4
case_00091,0.33765054528260996,0.4478341784105664,0.27093325662175227,0.5328599029481028,0.1207933956054891,0.2176384627988103,0.10552755535039032,0.13894014604841448,0.15732046488365511,0.23764741726408065,0.04815561902428086,0.08032617549809425,0.06063709166125581,0.10799098092543861,0.10042681061562067,0.17906164498123428,0.06062210039341321,0.11373281578969116,0.16780757386170347,0.304463258997817,0.08384272910191651,0.1504400022483487,0.031225925184899694,0.04884321537903286,0.04610709983713129,0.08617896794102005,0.03846398633042242,0.06272613251857329,0.05460610716932968,0.09397005618891101,0.051838433984159236,0.0699956381898826,0.061464428658195465,0.1077260384389767,0.020307057448382376,0.029791670209591576,0.02550009964583044,0.04487742316428851,0.07125563034798113,0.10423449020161855,0.07971157620239018,0.134891419510517,0.030666766261274084,0.052068331394030144,0.02949312969659517,0.05018055428351743,0.01602995098231051,0.02335082906491982,0.020832118921117724,0.03422037331057119,0.018291032858741865,0.0258033206614434,0.025625674991225495,0.038452537987497065,0.02283253543249327,0.036625754677156036,0.022986326119699155,0.0335178561196165,0.02725713428972839,0.04274886375409894,0.027173382532693743,0.038917561822929964,0.04059084257550118,0.07304555870201435,0.02591602622536198,0.04126308910133462,0.05290437203423035,0.09707983932639144,0.03482638634908125,0.05851774812443531,0.02197934362082624,0.03653298126733514,0.02420835135529598,0.038398305624757836,0.02547446893177551,0.04373894479368293,0.030438275349909484,0.05180298339206562,0.062069304119006206,0.10650080963090951,0.05499448857477572,0.09278387638944978,0.05203399490242255,0.08595383427115835,0.04679743235437964,0.08295004008029855,0.029082969974368666,0.04565507384070201,0.04155156429269866,0.0756833900918442,0.03031449494418636,0.055349937852828365,0.03613513641063423,0.06335635483258716,0.011669451320279927,0.016424744868427522,0.013117088307173046,0.01904217989562388,0.012651206486308391,0.01876754345435828,0.015666646442114535,0.022477515147156516,0.02007738413918398,0.033122034571844254,0.015271141836721916,0.022084286764308642,0.022820615411009663,0.03665355596629579,0.01832032388378057,0.02499357236585494,0.01594252504139331,0.024845567744583193,0.0191623426762056,0.026935763253936963,0.014809887161170853,0.022296213434539074,0.018915050785566316,0.026545228347743033,0.022571771890000012,0.034506402603167056,0.022776742902215204,0.03505561359122683,0.022651073647966913,0.03581370348037137,0.021462894016790336,0.033442291507149655,0,1
case_00092,0.2986707218899898,0.3792621386754426,0.3041562624194458,0.4847358501042593,0.12105737339191332,0.17990620998415707,0.08970667108687101,0.12224391175245053,0.1254596411507092,0.18884286672107234,0.0417931576233807,0.056595924786043174,0.06873143720772576,0.11043983355389962,0.14310753069094992,0.2076711137118741,0.08423163127463955,0.12838440677299331,0.2367257104068152,0.39601243885936055,0.10879721404190738,0.16476286102234164,0.035100303533902824,0.04728358568178886,0.0504553102451417,0.07289014808709031,0.04045656998972193,0.05374321286569046,0.059560507762096,0.08619758750546462,0.03784854185503929,0.049096141800865814,0.04315337187079481,0.05846861245127581,0.022902079206892936,0.023640371402343284,0.02753480142580273,0.03387902743483972,0.05820094233948603,0.0772327325010755,0.0570216904522425,0.08953953893963039,0.03325235658291158,0.04040397676332994,0.0327271990670309,0.03950539709546404,0.01991201064864926,0.021590172527296225,0.023440751060469976,0.02802785278533999,0.01994064431171538,0.021273347533717873,0.02436565295303731,0.027959329202573144,0.02731564163958163,0.036156854967235356,0.02604212233803401,0.03201035437308258,0.030300493987886902,0.04080085691999314,0.028136253482054906,0.03181733112814856,0.06128456332417395,0.09549304435905909,0.047768834069339704,0.07545467081122292,0.0785564290103366,0.12032952001921614,0.05209213301973923,0.0777154923040158,0.023236151415083468,0.03018280271757876,0.032063466232459426,0.04706143575230926,0.024859175991132798,0.031498465751304626,0.03356435807630138,0.04900753026067662,0.10969524733099087,0.16322540235162794,0.07489700589208048,0.12341078901398912,0.10258749112219849,0.16693341903284536,0.07013317197401941,0.11678007270525861,0.03087913046138886,0.03652092678544805,0.045219362373229,0.06445094362006129,0.03054886369604618,0.041386417037128545,0.04551986216639049,0.0680590071327701,0.012771987144458511,0.013568572193404153,0.015521363043294292,0.017485014238631066,0.014240570074205736,0.015361683844132588,0.0169751788058714,0.01767118107013336,0.019160492244938595,0.023989409266870976,0.01804204207157601,0.024546914114104503,0.02252924185094827,0.02919850774392891,0.020640961047495538,0.02599977584810451,0.017765357777022397,0.021043526958363274,0.020148172205888888,0.022936012317290068,0.016434224326873283,0.019196267249434257,0.01898970405529842,0.021197906710193906,0.02495210093569414,0.030158198598033006,0.024425078048501622,0.031214683868309865,0.02566234639841106,0.03614077521041217,0.02444891168859248,0.03741449513541896,1,4
case_00093,0.3333820293423164,0.3850421432199481,0.20126482248802183,0.3683559059482687,0.09351260909049991,0.1592973828388025,0.1178451442327295,0.14204086271297417,0.1706972004985433,0.22436054388456328,0.042421676772283735,0.06297372321010919,0.06214030774921515,0.10243258420021449,0.09136611735792803,0.15962505643922079,0.057569144917888476,0.09863378326943091,0.143067260867252,0.2683521120305983,0.08012198350250244,0.12629011128847933,0.03384127180725778,0.05291611490946811,0.04074214254380437,0.06491488323509782,0.04199046866118143,0.058636632464037844,0.05416992615759052,0.08358312234575163,0.05448735515583848,0.08197902253791989,0.07483097089392417,0.10459545022192197,0.02029127862674795,0.02432488370498358,0.02644778937535041,0.0366607912165786,0.07681943963801857,0.11501886338597625,0.0730022325720023,0.10515399446941737,0.032839450026728154,0.04893665041941059,0.02862056278107345,0.04140160892843031,0.01786843234775477,0.021035288590784604,0.02057669751179784,0.027964235940154306,0.02100750437598181,0.023308510320787845,0.024784322097941517,0.030866781447189365,0.02727470591674265,0.04138095751788861,0.024058515511386276,0.0320218880876927,0.03059008541402909,0.041658458179177675,0.026932741096296727,0.03678473382850274,0.032278035156332964,0.05002866525058946,0.023834728579851583,0.03590413770603005,0.04848072720557234,0.08682885135403248,0.03359075713551906,0.04949598862357417,0.01900323546733175,0.027520764186537264,0.020392066303475016,0.028621977816748242,0.023060403130559175,0.033026738428738926,0.02743760789700376,0.0414506976471632,0.06354520980501312,0.11813251386077599,0.04251716500167975,0.07197629542482213,0.059355867565159245,0.09090192589642146,0.04081570305597166,0.06147672644938411,0.03016817641368849,0.04661636754818735,0.033870208539804755,0.05374716557469452,0.026067134107374483,0.03745522169763029,0.03294261317058347,0.05009754739443227,0.013342073643732468,0.01536374343602727,0.015564712650519655,0.02101777245536546,0.016944348956215025,0.022827953107314187,0.019584477911510804,0.027302724903678525,0.01740167973570565,0.02369391865731237,0.015696799721169222,0.020389746327941872,0.02169299845299677,0.03149997256154051,0.019188775884097196,0.02421442981925037,0.017766843244337107,0.02145446569721313,0.019615591622018983,0.02503100998391119,0.018140193897536357,0.021681942819821273,0.0215028522338389,0.029003745050918045,0.02683357548157995,0.045249746155832556,0.02199774762176681,0.031555483365258916,0.024379515180349046,0.03406634571694014,0.02144057358981172,0.027739736155051917,0,1
case_00094,0.24732330741927067,0.3063601495356771,0.1644579987360893,0.30142491488613776,0.08494356282813034,0.14255170126302968,0.0920441051295611,0.1330103568830101,0.12269032882919155,0.17898310303126166,0.03856232597408921,0.058863157692360994,0.05401845971450204,0.08908128081021416,0.05346706961418896,0.09022189774152281,0.02888634404433807,0.042636198741730635,0.08131513816860797,0.15750210168013523,0.04720419428355296,0.08282481689310309,0.01728440251806856,0.026407079887476002,0.022873515975466763,0.03321410153097382,0.024007094011367525,0.03885244457038474,0.03296451314201468,0.05442691627161772,0.03249650983478393,0.042421343822713196,0.04349601966471874,0.05730415974558417,0.01891689054537275,0.02619059436927977,0.020005913099001026,0.03137036980691724,0.06056868333026334,0.090197993669792,0.04655891667293292,0.060956142721514076,0.029060794679254126,0.04326629726680159,0.025606931637838008,0.035933637891696374,0.009753756601707,0.012457425567672185,0.012601273655042503,0.019042190567084477,0.014149455009361152,0.020262973644668156,0.017334989509868854,0.027037449467646073,0.01347139573894211,0.020386000645273343,0.012411739977722753,0.01689713734740067,0.019181608931162216,0.029234756561274975,0.0180476189768825,0.026030757232501294,0.01985775480869672,0.03487562446826244,0.010323773736487095,0.015100244798183728,0.0393531964558867,0.054680329312053785,0.01581945322065364,0.02280796973020567,0.007034734605385072,0.010787518063794757,0.008819205574470503,0.014131795876370043,0.009753441793619458,0.016095617815076308,0.012330737188937164,0.01878156788787103,0.0293941796453824,0.05119925191183058,0.02093717091349817,0.033555575464232414,0.037583859752215856,0.06757036522075034,0.01992482707282277,0.031713555442455146,0.012583832219847515,0.020210444447039736,0.01679325067851706,0.027862656441051147,0.011604315926251703,0.017023751025911527,0.015735842326898834,0.026618428164542227,0.004715051470247234,0.00614017060814075,0.005115046626257845,0.0071675809504559256,0.006345894491900839,0.008974827484314316,0.006728033626472371,0.008871922056232325,0.006125414646004248,0.009056381987612617,0.005225469031182303,0.006633289197879724,0.00828875341341607,0.01202798678473637,0.007227662340746788,0.009577900535430717,0.008504466851438299,0.011570516209111993,0.009353533076439666,0.013651759430173369,0.00749086164412067,0.009534460220790297,0.00824580718740116,0.011528244419406622,0.01051100771404884,0.01612580844424309,0.010501891085263285,0.014781123306285521,0.010655673235300658,0.015544332295077042,0.009572262802798846,0.012117779655613342,1,4
case_00095,0.23417951698339903,0.3993330217608327,0.17270348631324564,0.3610564561585323,0.07204050346892472,0.12946758563480026,0.07747721139470219,0.14847450702462126,0.10702721997626392,0.1997137384964216,0.031421434880152144,0.054315476342925606,0.04729587493580903,0.08381897016204978,0.07334208017466637,0.1516780965693081,0.04774924553627316,0.08647188672857548,0.13974014703189627,0.2939041133921742,0.06529200838390922,0.1287683915366746,0.024057582825730367,0.03958396038835783,0.034441573480057865,0.05952896292457985,0.031186282843084705,0.05432675821106571,0.04209518983828347,0.076101566215269,0.03796778048713355,0.06702023435278735,0.0386789010096192,0.06733591750008212,0.01517698967419226,0.022812101719747693,0.018344998434966273,0.0279833101088202,0.058995855170556576,0.10565220654729791,0.05302705541380441,0.092172102896511,0.02495538134268078,0.046268832225311286,0.021551778746370747,0.0333115106232768,0.013244657081407072,0.018531070290469295,0.015921376340787892,0.024744218749028875,0.014565987727854458,0.02370864527293224,0.016823502135009227,0.0273338492856473,0.02197150223158169,0.03714260339381812,0.019496393541474963,0.030275749005061303,0.02293215138284713,0.038368762753249123,0.022426238779001847,0.036677242340230475,0.04153753772489377,0.08524092948046139,0.02564993122115588,0.04625909985324949,0.05188626773912625,0.10590266145885728,0.03605572366947717,0.07093959290819464,0.018030047349868242,0.03123642163354006,0.022311906884488746,0.04057530492887616,0.022657815876770272,0.041089310768435985,0.025813893944600052,0.042518180924728324,0.059002317807092364,0.12080892471494564,0.042777399239727586,0.07610047345770417,0.06322495073541558,0.15221962624003227,0.040881716711206766,0.07675400224165553,0.024148813142349353,0.0419651218079783,0.03164475440171282,0.0593777483279614,0.02444384914768664,0.04169137323223414,0.030225232444900933,0.05213916428086956,0.010631756357817162,0.01532936425857729,0.012141153355752603,0.017208710915220644,0.012081885130759005,0.01800090785956998,0.013324320601888118,0.020153791797037742,0.014089813283246778,0.023470240574675724,0.0135328228004139,0.020464713338615433,0.016878767495133985,0.025851978253168286,0.014704034809245831,0.024524681193102735,0.012783694803876294,0.01968396153575327,0.015097882136808191,0.02562047798991617,0.01358832613410989,0.022488259173682683,0.014585162208249925,0.023093856025229575,0.02064437591488566,0.034346230382525926,0.017937037033622167,0.028909977060969785,0.01962238293954107,0.03436918682855596,0.01835806457131767,0.030979461399602507,0,1
case_00096,0.2887006750578155,0.4616146708713246,0.2004530231377072,0.34983035280292657,0.11735085925234756,0.1935064657440651,0.10378122631576035,0.1776977469456231,0.13716281855505075,0.2304769299413319,0.04952362343792866,0.08237823761016107,0.07459975022293962,0.13683157641820978,0.08732764395936936,0.1394004445610963,0.054437024279092465,0.09445798097877885,0.11904827031161416,0.22163057937254818,0.0843655538365113,0.15120184208874599,0.03434736796022524,0.056338162058268956,0.04717801932500774,0.08503846199290159,0.044565453685280476,0.07939243977044713,0.06255817226599057,0.11213612624409595,0.04220791461083113,0.07122099505547691,0.05456714353240848,0.08272786027072931,0.02463426215335936,0.041404251182073415,0.03200884542855459,0.0550025263188952,0.06538111507986999,0.11532980413618299,0.0618788142788172,0.10251303847592555,0.040794966273745195,0.07495375245093568,0.038092807319454074,0.07201175882266847,0.020918171445056432,0.033462992006410106,0.02462868524805287,0.042052115554741434,0.019623439414139864,0.030025804189318314,0.024645036059975176,0.03795511132911625,0.02833333615059892,0.05322508357375705,0.02889596756750185,0.04904797936491251,0.034786001273608924,0.05830484821699869,0.034404897804288063,0.055703752263117974,0.03196351306395082,0.04841586606808138,0.025355601666509905,0.04149205169125744,0.04344679435129028,0.0665290654388989,0.03516787308809256,0.06018378935813947,0.02221014810484762,0.041245293373647886,0.023396968191944485,0.04081081979560378,0.026080567341970333,0.045613062434635164,0.030290802167375345,0.05172428777306046,0.059882277910513676,0.096469508614925,0.043033279521853,0.07748247882765144,0.05650391545280081,0.09841635012553393,0.048477961162986354,0.08248415825943388,0.029699534953114205,0.05440816864964599,0.038502501765998655,0.06775346614162397,0.029279213866110005,0.048440094552214236,0.035407722702113516,0.059618983097567475,0.015001413200183542,0.024102522480584247,0.015688811065768474,0.025344168263629386,0.016801525329061737,0.02838092446197226,0.019650833053484952,0.03371580104217653,0.019472959014010294,0.03516873961069281,0.019135849708134683,0.02988892136427775,0.02450657599305878,0.04307160287113853,0.02263322242868509,0.03571058302235842,0.018364256152754378,0.027837205007534217,0.021285254749448788,0.036618583455636795,0.01913203359382623,0.02976631268492785,0.021059758249926903,0.034034711239154976,0.02787072833384454,0.04495321187742782,0.024362235951355074,0.0376267547552199,0.024124322140285887,0.03888794211690498,0.023006454628671756,0.0358013245860822,0,2
case_00097,0.4562959124652016,0.6843956336959172,0.25991727005666015,0.4458165723104658,0.1369251437846989,0.2510873791486968,0.1966136023593182,0.37603747939895876,0.255143951344423,0.4567835213798359,0.05481776918733736,0.08323506198701433,0.08516613534744943,0.1536559365386508,0.106236755009969,0.17681421830577912,0.07907879273783373,0.14934376151877457,0.14751967595367171,0.2623093163660867,0.10778210202435388,0.18585139166432235,0.04073822825205844,0.0615827111274205,0.0571071176285904,0.10546883670561731,0.05071444745704043,0.08193631108403802,0.07221496050671715,0.12481722776011266,0.07434862941223916,0.13274266542829913,0.05788517808909074,0.08356390517951377,0.02247396581936294,0.03173939958572193,0.030546998324734335,0.047324730565255484,0.11651927928267568,0.22575314388058837,0.0876189748335884,0.13709177223899946,0.042579947338647006,0.0747891046197214,0.03877324098985531,0.06409664685975283,0.0198887319245093,0.027902262499900098,0.025673355077159954,0.04250522150298285,0.020816301682225143,0.026194884296438625,0.0281371626904975,0.04242564655562472,0.031873313610425225,0.056917413207901155,0.02929212846772099,0.04471200271932718,0.03668533557594504,0.058345822357095824,0.031182140182082083,0.04410769924880429,0.04103517658313421,0.06959080566078468,0.03725859363330758,0.05998634599422737,0.051796892122358516,0.08580299957853706,0.04225438668742632,0.0712710954286741,0.021843438301576066,0.033254665886984114,0.029299713741911287,0.05144282586559886,0.02404666378725047,0.03422103494112801,0.03366769196352618,0.05502893604957348,0.07604146454920299,0.1482838037552204,0.058500140214455036,0.10259371471801698,0.06832509786839197,0.13280664296885292,0.05762782514540333,0.0998812855500501,0.03286963745445676,0.050243588466954696,0.04573408960352502,0.07881215989201369,0.03106340737721996,0.04893764499953797,0.040775424695105256,0.07206582471062241,0.012469557951221616,0.01723568409901829,0.014158057273746059,0.018941590708063862,0.015305192333185605,0.020880518263496208,0.017101004930590403,0.027049149657041437,0.01850281012852398,0.028357001181612405,0.016872459594776783,0.024690229695591183,0.020940092759408842,0.0317937941546622,0.01913870112240543,0.027631561693301603,0.01734641650987301,0.023221685183102116,0.019498224764112896,0.028666631476458197,0.016298304067578307,0.022343684359845867,0.019667757989987194,0.02735659870534181,0.024970133569806055,0.040949211565172346,0.025741934151521886,0.04086212817814024,0.023559710100296703,0.037609953607660535,0.02218509791824902,0.03400777647261545,0,1
case_00098,0.24513277243453477,0.34897455288629037,0.16845062753993567,0.2805267460268189,0.10893701871285862,0.17975192627547176,0.09781897883581296,0.14318409201783625,0.13190498138316745,0.21580483267935208,0.05342014079908033,0.08205326175498094,0.07516974281336034,0.13364508682197893,0.06543475410940017,0.09913146604286599,0.05289898934950667,0.09394521302864792,0.09611736748965653,0.14838001764393682,0.0737844506335501,0.1273212219597555,0.0350096580133244,0.05449999016518191,0.04434632591344117,0.08298963546768692,0.04538250339420743,0.07218035082571835,0.05383695524413328,0.09071426185899781,0.04442284882306937,0.0654746525662694,0.04622119055663499,0.06205310057324011,0.03122146024578711,0.042355513716600277,0.03437076407043176,0.04854193016637165,0.0648778746097575,0.10377107562244323,0.06274234887009207,0.10517083830281909,0.04188752748370645,0.06590893405802283,0.04080648718260259,0.053683196571309225,0.024754158147426233,0.036199745701655184,0.026189358614142982,0.03950655388179245,0.02794356745527565,0.04161020183437115,0.030843519797386355,0.04120459669152622,0.03471276517384372,0.05603728662969457,0.033488219339254555,0.04790965039475524,0.03737600957993237,0.05977354426422823,0.03626909738976414,0.05359739802813262,0.025652374985631936,0.03723348155223753,0.02324403335587829,0.03595037927907641,0.033977742713919415,0.05311228623527738,0.03169428918749853,0.048325244024716246,0.021052672400092416,0.03404473814352918,0.021798187040072855,0.0356452502063092,0.025384875617211644,0.04220615168554096,0.02590960627466855,0.04016265662203911,0.047659408912407754,0.07327277544098403,0.04140285108644346,0.0767393012375411,0.04098418407583134,0.06243594562492993,0.03662351367043127,0.05800109576264812,0.034563992207409196,0.053305277465829644,0.03903331302170207,0.07107245259259122,0.029605707202986595,0.045689849996486086,0.031856621311763936,0.04978376376712323,0.017916417637462236,0.030121019229323153,0.018257084808299923,0.028964879591434338,0.021086686613590064,0.03294948559120607,0.021394654294875297,0.03708697093544895,0.020719675875129753,0.03533445885655076,0.02027325026122028,0.0334282009105812,0.024500785658540435,0.04022929349057295,0.02392905362004285,0.0345601248700899,0.02281962509946655,0.03062754010642227,0.024364069308285122,0.036939837105361695,0.02154828491017223,0.03184908299200025,0.024766675770703128,0.03512086530417555,0.029046413818957503,0.045884638301002395,0.02735550808206907,0.040229532531290246,0.02600816361613147,0.036199557883948734,0.026277272240809325,0.039399352657248324,0,2
case_00101,0.3672410541914185,0.49537029353585404,0.13992065692213765,0.2907174615897424,0.0915345044689345,0.18130326638212627,0.13432775296193644,0.20822669556190856,0.18680579587684815,0.29886526688520454,0.045275485718785535,0.08501806669741413,0.05962414381591077,0.10826509233084301,0.06662957779194262,0.1442322172658837,0.04833960781067591,0.09017552384236507,0.09713468209667667,0.18683982503039062,0.06593613347678508,0.12109103544721136,0.028658542509327877,0.05110051102124545,0.03757307730843157,0.07079600627160884,0.03246915247840487,0.05401228307311017,0.047712945495916245,0.08462843032820222,0.0551827886312508,0.09495897617358236,0.06635965813625963,0.10217351528566355,0.021253891326762718,0.036061750910420715,0.028322643347083624,0.05251325019770373,0.10082839902069797,0.16784433490915804,0.09072331979475007,0.13700132947617233,0.038965233371695954,0.08414111167729611,0.031001201299124825,0.05915857787027968,0.017823921685616778,0.032280875899143115,0.0209192791426661,0.03371928634120658,0.019268427665971585,0.03296858110279317,0.025804605505298943,0.045607487663620785,0.02447268983708828,0.04172198324980224,0.023619427593781297,0.041047440225648976,0.029836215020403484,0.04937741589062096,0.02823204264663969,0.049556833023297504,0.024989995292263808,0.04171959711121341,0.020831350575954945,0.03496840641525181,0.03230896318342679,0.06218591757179433,0.026058601207483437,0.04540841370052993,0.01485667938158389,0.0256024965788151,0.017725396358535657,0.030348788749951578,0.017073194037136117,0.031133365204290674,0.020134952400504925,0.0358604274034366,0.042208119502874536,0.09135501903891016,0.03616680503709331,0.07081203480542118,0.038323993841764735,0.07024074029680796,0.03430844914343855,0.06213377254674732,0.023651924325582472,0.04011816089994593,0.030350993473710314,0.05585397227960906,0.022502123535286536,0.03984509529767978,0.028923724036507115,0.051590638400579925,0.010916703564308797,0.018189427748133303,0.012498417849252309,0.021240255334415557,0.012642614893384084,0.021499187654270887,0.013214994689539714,0.02230792216110292,0.01578190035082298,0.02817037441015849,0.014188419713428421,0.02351878718321041,0.01687189507451138,0.028153159209928075,0.016398969022508543,0.027749112100329872,0.014494233893965758,0.02425370933140515,0.017598388903128884,0.02772441407193088,0.014165747128250195,0.02222654587119653,0.017257553123213795,0.026974028977335314,0.02231124525393192,0.038120484819650934,0.0200755721251751,0.03369835533839731,0.02214454636799141,0.037683390330884935,0.018136501572170793,0.026637124563503114,0,1
